"f07_hh_id","s08_heads_child_cnt","s08_girls_cnt","s08_age_cnt","s08_duration_village_cnt","s08_age_head_cnt","s08_yrs_ed_head_cnt","s08_num_ppl_hh_cnt","s08_jeribs_cnt","s08_num_sheep_cnt","s08_farsi_cnt","s08_tajik_cnt","s08_farmer_cnt","s08_test_observed","f07_heads_child_cnt","f07_girl_cnt","f07_age_cnt","f07_age_head_cnt","f07_yrs_ed_head_cnt","f07_jeribs_cnt","f07_num_sheep_cnt","f07_duration_village_cnt","f07_farsi_cnt","f07_tajik_cnt","f07_farmer_cnt","f07_num_ppl_hh_cnt","f07_test_observed","f07_observed","s08_observed","treatment","clustercode","chagcharan","f07_formal_school","s08_formal_school","f07_nearest_scl","s08_nearest_scl","f07_both_norma_total","s08_both_norma_total","s08_hh_id","observation_id"
"V27.E07",1,1,9,35,35,4,5,0,0,0,0,0,1,1,1,8,30,2,0,0,25,0,0,0,5,1,1,1,0,14,0,0,0,6.09433364868164,6.09523391723633,-1.05780446529388,-0.0611342713236809,"V27.L02N",1356
"V27.M05",1,1,8,50,50,5,8,1,4,0,0,1,1,1,1,7,60,4,1,1,60,0,1,1,9,1,1,1,0,14,0,0,0,6.10177040100098,6.09918642044067,-0.923688888549805,-0.942180216312408,"V27.L05N",1357
"V27.M01",1,1,11,60,30,2,6,1,15,0,0,1,1,1,1,10,60,0,2,10,60,0,1,1,8,1,1,1,0,14,0,0,0,6.16204500198364,6.08411741256714,-0.65545779466629,-1.02227532863617,"V27.M01N",1358
"NM",0,0,11,25,25,3,8,2,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,14,0,NA,0,NA,5.91632652282715,NA,-0.301419526338577,"V27.M02N",1359
"NM",1,1,7,40,40,0,7,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,14,0,NA,0,NA,5.86697435379028,NA,NA,"V27.M03N",1360
"NM",1,1,10,40,40,0,7,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,14,0,NA,0,NA,5.86697435379028,NA,-1.18246555328369,"V27.M03N",1361
"V27.F01",1,1,9,60,60,0,10,0,10,0,1,1,1,1,1,8,50,0,1,15,60,0,0,1,10,1,1,1,0,14,0,0,0,6.07600212097168,6.07374572753906,-1.32603549957275,-1.26256060600281,"V27.M04N",1362
"V27.T02",1,1,11,50,60,2,8,2,10,0,1,1,1,1,1,11,50,0,0,5,30,0,0,1,5,1,1,1,0,14,0,0,0,6.09688711166382,6.08767318725586,-0.521342277526855,-0.701894998550415,"V27.T01N",1363
"V27.E06",1,1,9,52,52,0,8,0,0,0,1,1,1,0,1,11,20,8,1,0,25,0,0,1,9,1,1,1,0,14,0,0,0,6.09267044067383,6.09705686569214,-0.65545779466629,-0.301419526338577,"V27.T02N",1364
"NM",1,1,6,45,45,5,4,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,14,0,NA,0,NA,5.89612007141113,NA,-1.26256060600281,"V27.X02N",1365
"V27.F02",1,0,11,45,45,5,4,0,0,0,0,0,1,1,0,10,40,0,1,0,25,0,0,1,4,1,1,1,0,14,0,0,0,5.89716577529907,5.89612007141113,0.149235442280769,0.259246081113815,"V27.X02N",1366
"V27.R03",1,1,11,30,36,5,6,2,5,0,1,1,1,1,1,11,37,2,0.5,5,15,0,0,1,6,1,1,1,0,14,0,0,0,5.96677494049072,5.97434520721436,-0.118995629251003,-0.621799886226654,"V27.X05N",1367
"V27.R03",1,1,8,30,36,5,6,2,5,0,1,1,1,1,1,8,37,2,0.5,5,15,0,0,1,6,1,1,1,0,14,0,0,0,5.96677494049072,5.97434520721436,-1.05780446529388,-1.02227532863617,"V27.X05N",1368
"V28.F01",1,0,10,25,35,2,7,0.5,3,0,0,1,1,1,0,9,40,5,1,5,30,0,0,1,7,1,1,1,0,13,0,1,1,2.36166667938232,2.35500168800354,0.685697615146637,0.659721493721008,"V28.B01N",1369
"V28.M01",1,1,9,40,40,5,6,2,2,1,0,1,1,1,1,8,35,1,2,3,35,1,0,0,6,1,1,1,0,13,0,0,0,2.35495853424072,2.36606526374817,-0.923688888549805,-0.701894998550415,"V28.E01N",1370
"V28.M01",1,0,11,40,40,5,6,2,2,1,0,1,1,1,0,10,35,1,2,3,35,1,0,0,6,1,1,1,0,13,0,1,1,2.35495853424072,2.36606526374817,1.3562753200531,0.339341163635254,"V28.E01N",1371
"V28.P02",1,1,9,10,35,2,3,0.5,0,1,0,1,1,1,1,8,35,2,0.5,2,10,0,1,1,3,1,1,1,0,13,0,0,0,2.12660551071167,2.31761002540588,-0.521342277526855,0.579626441001892,"V28.E02N",1372
"V28.M05",1,1,9,15,40,5,6,0.5,2,1,0,1,1,1,1,7,40,5,1,2,12,1,0,1,6,1,1,1,0,13,0,0,0,2.32520890235901,2.32891488075256,-0.923688888549805,-0.621799886226654,"V28.E03N",1373
"V28.M05",1,0,7,15,40,5,6,0.5,2,1,0,1,1,1,0,6,40,5,1,2,12,1,0,1,6,1,1,1,0,13,0,0,0,2.32520890235901,2.32891488075256,-1.19191992282867,-0.942180216312408,"V28.E03N",1374
"V28.H04",1,0,9,10,35,0,7,2,0,1,0,1,1,1,0,10,35,0,1,0,13,0,1,1,5,1,1,1,0,13,0,0,0,2.33343887329102,2.33208894729614,0.685697615146637,1.14029204845428,"V28.E04N",1375
"NM",1,0,7,10,35,0,7,2,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,13,0,NA,0,NA,2.33208894729614,NA,-0.942180216312408,"V28.E04N",1376
"V28.R01",1,1,11,15,35,0,4,1,3,0,0,1,1,1,1,11,30,0,1,3,15,0,0,1,5,1,1,1,0,13,0,0,0,2.3456175327301,2.34776592254639,-0.789573311805725,-0.381514608860016,"V28.F01N",1377
"V28.P01",1,0,9,20,30,5,7,1.5,7,0,0,1,1,1,0,8,45,7,1,2,42,0,1,1,10,1,1,1,0,13,0,1,1,2.12660551071167,2.31783199310303,0.819813132286072,0.739816606044769,"V28.F02N",1378
"V28.F03",1,1,7,15,30,0,10,2,5,0,0,1,1,0,1,6,70,0,3,5,14,1,0,1,10,1,1,1,0,13,0,0,0,2.42429900169373,2.42914366722107,-0.923688888549805,-0.701894998550415,"V28.F04N",1379
"V28.F03",1,0,10,15,30,0,10,2,5,0,0,1,0,0,0,9,70,0,3,5,14,1,0,1,10,1,1,1,0,13,0,1,1,2.42429900169373,2.42914366722107,0.417466521263123,NA,"V28.F04N",1380
"V28.F03",1,1,8,15,30,0,10,2,5,0,0,1,1,0,1,8,70,0,3,5,14,1,0,1,10,1,1,1,0,13,0,0,0,2.42429900169373,2.42914366722107,-0.118995629251003,0.0990559086203575,"V28.F04N",1381
"V28.B02",0,0,10,30,20,2,6,0.5,2,0,0,1,0,0,0,8,17,3,0.5,3,15,0,1,1,6,1,1,1,0,13,0,0,0,2.31195831298828,2.33771681785583,-0.118995629251003,NA,"V28.H01N",1382
"V28.B02",0,1,7,30,20,2,6,0.5,2,0,0,1,1,0,1,6,17,3,0.5,3,15,0,1,1,6,1,1,1,0,13,0,0,0,2.31195831298828,2.33771681785583,-1.05780446529388,-0.781990051269531,"V28.H01N",1383
"V28.F02",1,0,7,30,40,0,8,1,5,0,0,1,1,1,0,6,50,3,1,5,40,0,0,1,8,1,1,1,0,13,0,0,0,2.34705591201782,2.33771681785583,-0.65545779466629,-0.461609721183777,"V28.H02N",1384
"V28.F02",1,0,10,30,40,0,8,1,5,0,0,1,1,1,0,9,50,3,1,5,40,0,0,1,8,1,1,1,0,13,0,1,1,2.34705591201782,2.33771681785583,0.551582038402557,0.179150998592377,"V28.H02N",1385
"V28.T03",1,1,10,30,26,8,7,1,0,1,0,1,1,1,1,11,50,0,0.5,2,13,0,0,0,2,1,1,1,0,13,0,0,0,2.33871340751648,2.33428239822388,-0.65545779466629,-0.862085163593292,"V28.L04N",1386
"V28.R03",1,0,7,30,26,8,7,1,0,1,0,1,1,0,0,7,30,0,2,0,11,0,0,1,9,1,1,1,0,13,0,0,0,2.33871340751648,2.33428239822388,-1.19191992282867,-1.10237038135529,"V28.L04N",1387
"V28.R03",1,1,7,28,28,3,5,0,0,1,0,1,1,1,1,7,30,0,2,0,11,0,0,1,9,1,1,1,0,13,0,0,0,2.33871340751648,2.33428239822388,-0.521342277526855,0.0990559086203575,"V28.L05N",1388
"NM",1,1,9,1,30,6,5,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,13,0,NA,0,NA,2.34170126914978,NA,-0.221324443817139,"V28.P02N",1389
"V28.P03",1,1,8,15,30,9,9,0.5,3,0,0,1,1,1,1,7,50,3,1,15,15,0,1,1,7,1,1,1,0,13,0,0,0,2.00621843338013,2.33001375198364,-0.65545779466629,-0.301419526338577,"V28.P03N",1390
"V28.P03",1,0,6,15,30,9,9,0.5,3,0,0,1,1,1,0,6,50,3,1,15,15,0,1,1,7,1,1,1,0,13,0,0,0,2.00621843338013,2.33001375198364,-1.19191992282867,-0.621799886226654,"V28.P03N",1391
"V28.P03",1,1,11,15,30,9,9,0.5,3,0,0,1,1,1,1,8,50,3,1,15,15,0,1,1,7,1,1,1,0,13,0,0,0,2.00621843338013,2.33001375198364,-0.118995629251003,1.06019699573517,"V28.P03N",1392
"V28.R02",1,1,10,15,35,0,5,0.5,10,0,0,1,1,1,1,9,35,0,0.5,10,15,0,0,1,5,1,1,1,0,13,0,0,0,2.3456175327301,2.34776592254639,-0.387226700782776,0.0189608167856932,"V28.Q01N",1393
"V28.T02",1,0,7,9,28,3,3,0.5,0,0,0,1,1,1,0,6,25,4,0.5,3,8,0,0,0,4,1,1,1,0,13,0,0,0,2.35357761383057,2.3513617515564,-0.923688888549805,-0.1412293612957,"V28.Q02N",1394
"V29.T07",1,1,8,52,52,3,9,2,10,0,1,1,1,1,1,8,50,10,1,10,5,1,0,1,10,1,1,1,0,13,0,0,0,3.80530858039856,3.79572343826294,-0.923688888549805,-0.621799886226654,"V29.B03N",1395
"V29.T07",1,0,9,52,52,3,9,2,10,0,1,1,1,1,0,11,50,10,1,10,5,1,0,1,10,1,1,1,0,13,0,0,0,3.80530858039856,3.79572343826294,0.953928709030151,0.339341163635254,"V29.B03N",1396
"V29.M02",1,1,10,20,40,4,12,1,4,0,0,1,1,1,1,9,40,5,1,4,40,1,0,1,12,1,1,1,0,13,0,0,0,3.80485558509827,3.79535675048828,-0.789573311805725,0.339341163635254,"V29.E01N",1397
"V29.M02",1,0,10,20,40,4,12,1,4,0,0,1,1,1,0,10,40,5,1,4,40,1,0,1,12,1,1,1,0,13,0,1,1,3.80485558509827,3.79535675048828,1.3562753200531,1.06019699573517,"V29.E01N",1398
"NM",1,0,7,20,40,4,12,1,4,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,13,0,NA,0,NA,3.79535675048828,NA,-0.942180216312408,"V29.E01N",1399
"V29.M02",1,0,8,20,40,4,12,1,4,0,0,1,1,1,0,7,40,5,1,4,40,1,0,1,12,1,1,1,0,13,0,0,0,3.80485558509827,3.79535675048828,-0.789573311805725,-0.541704773902893,"V29.E01N",1400
"V29.R03",1,0,11,20,30,1,8,0,10,0,0,1,1,1,0,11,40,5,0,10,20,0,0,0,8,1,1,1,0,13,0,1,1,3.84663343429565,3.86649084091187,1.3562753200531,0.579626441001892,"V29.E02N",1401
"V29.R03",1,0,8,20,30,1,8,0,10,0,0,1,1,1,0,8,40,5,0,10,20,0,0,0,8,0,1,1,0,13,0,0,0,3.84663343429565,3.86649084091187,NA,-0.701894998550415,"V29.E02N",1402
"V29.F07",1,0,7,15,45,3,7,1,5,0,1,1,1,1,0,7,45,3,1,5,40,0,0,1,7,1,1,1,0,13,0,0,0,3.96144366264343,3.96274900436401,-0.521342277526855,-0.381514608860016,"V29.E05N",1403
"V29.F07",1,1,10,15,45,3,7,1,5,0,1,1,1,1,1,9,45,3,1,5,40,0,0,1,7,1,1,1,0,13,0,0,0,3.96144366264343,3.96274900436401,-0.253111183643341,-0.301419526338577,"V29.E05N",1404
"NM",1,1,8,20,35,1,3,0,5,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,13,0,NA,0,NA,3.7959246635437,NA,-1.02227532863617,"V29.E06N",1405
"V29.M04",1,1,11,15,30,3,9,1,10,1,0,1,1,1,1,10,30,3,5,7,30,1,0,1,10,1,1,1,0,13,0,0,0,3.9479992389679,3.91063523292542,-0.118995629251003,0.0990559086203575,"V29.F03N",1406
"NM",1,1,6,15,30,3,9,1,10,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,13,0,NA,0,NA,3.91063523292542,NA,-0.781990051269531,"V29.F03N",1407
"V29.M04",1,1,7,15,30,3,9,1,10,1,0,1,1,1,1,6,30,3,5,7,30,1,0,1,10,1,1,1,0,13,0,0,0,3.9479992389679,3.91063523292542,-0.118995629251003,-0.301419526338577,"V29.F03N",1408
"V29.M04",1,1,10,15,30,3,9,1,10,1,0,1,1,1,1,9,30,3,5,7,30,1,0,1,10,1,1,1,0,13,0,0,0,3.9479992389679,3.91063523292542,-0.387226700782776,-0.621799886226654,"V29.F03N",1409
"V29.M01",1,0,8,15,20,4,4,1,5,0,1,1,1,0,0,7,25,1,1,4,65,1,0,1,5,1,1,1,0,13,0,0,0,3.74123811721802,4.01297807693481,0.0151199074462056,-0.221324443817139,"V29.F04N",1410
"V29.F08",1,1,9,25,30,3,8,2,5,0,1,1,1,1,1,11,30,2,2,8,25,0,0,1,7,1,1,1,0,13,0,0,0,3.81045889854431,3.81085252761841,-0.521342277526855,-0.781990051269531,"V29.F05N",1411
"NM",1,1,6,25,30,3,8,2,5,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,13,0,NA,0,NA,3.81085252761841,NA,-0.781990051269531,"V29.F05N",1412
"V29.F08",1,0,10,25,30,3,8,2,5,0,1,1,1,1,0,10,30,2,2,8,25,0,0,1,7,1,1,1,0,13,0,1,1,3.81045889854431,3.81085252761841,1.3562753200531,1.54076743125916,"V29.F05N",1413
"V29.H01",1,1,8,50,52,6,12,4,25,1,0,1,1,1,1,9,50,3,5,20,50,1,0,1,12,1,1,1,0,13,0,0,0,3.78309369087219,3.77169752120972,-0.923688888549805,-0.301419526338577,"V29.H01N",1414
"V29.H01",1,1,7,50,52,6,12,4,25,1,0,1,1,1,1,6,50,3,5,20,50,1,0,1,12,1,1,1,0,13,0,0,0,3.78309369087219,3.77169752120972,-0.923688888549805,-0.781990051269531,"V29.H01N",1415
"V29.H01",1,1,11,50,52,6,12,4,25,1,0,1,1,1,1,10,50,3,5,20,50,1,0,1,12,1,1,1,0,13,0,0,0,3.78309369087219,3.77169752120972,-0.118995629251003,-0.381514608860016,"V29.H01N",1416
"V29.E06",1,0,11,11,25,12,7,1,5,0,1,0,1,1,0,10,30,12,1,10,13,0,0,1,7,1,1,1,0,13,0,0,0,3.97000980377197,3.97000980377197,1.75862193107605,1.54076743125916,"V29.H02N",1417
"V29.E07",1,0,10,12,24,4,7,1,10,0,1,1,1,1,0,9,30,2,1,10,12,0,0,1,7,0,1,1,0,13,0,1,1,3.97000980377197,3.97516512870789,NA,0.980101883411407,"V29.H03N",1418
"V29.E07",1,0,8,12,24,4,7,1,10,0,1,1,1,1,0,7,30,2,1,10,12,0,0,1,7,1,1,1,0,13,0,0,0,3.97000980377197,3.97516512870789,-0.923688888549805,0.0990559086203575,"V29.H03N",1419
"V29.M08",1,0,7,50,50,5,4,3,10,0,1,1,1,1,0,6,50,3,6,10,50,1,0,1,4,1,1,1,0,13,0,0,0,3.7719132900238,3.77389073371887,-0.789573311805725,-0.381514608860016,"V29.H07N",1420
"V29.M09",1,0,11,45,45,3,10,5,8,1,0,1,1,1,0,9,57,3,5,5,57,1,0,1,9,1,1,1,0,13,0,1,1,4.0269923210144,4.10811281204224,1.3562753200531,1.46067237854004,"V29.H08N",1421
"V29.M09",1,1,7,45,45,3,10,5,8,1,0,1,1,1,1,6,57,3,5,5,57,1,0,1,9,1,1,1,0,13,0,0,0,4.0269923210144,4.10811281204224,-1.05780446529388,-0.621799886226654,"V29.H08N",1422
"V29.M09",1,1,11,45,45,3,10,5,8,1,0,1,1,1,1,11,57,3,5,5,57,1,0,1,9,1,1,1,0,13,0,0,0,4.0269923210144,4.10811281204224,-0.118995629251003,-0.221324443817139,"V29.H08N",1423
"V29.M09",1,1,8,45,45,3,10,5,8,1,0,1,1,1,1,7,57,3,5,5,57,1,0,1,9,1,1,1,0,13,0,0,0,4.0269923210144,4.10811281204224,-0.118995629251003,-0.301419526338577,"V29.H08N",1424
"NM",1,0,10,60,60,4,12,5,15,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,13,0,NA,0,NA,3.7649986743927,NA,-0.0611342713236809,"V29.J01N",1425
"V29.E02",0,0,9,60,60,4,12,5,15,1,0,1,1,1,0,7,28,4,1,0,28,0,0,1,8,1,1,1,0,13,0,0,0,3.77501893043518,3.7649986743927,1.22215974330902,0.900006771087646,"V29.J01N",1426
"V29.E02",1,1,11,60,60,4,12,5,15,1,0,1,1,1,1,10,28,4,1,0,28,0,0,1,8,1,1,1,0,13,0,0,0,3.77501893043518,3.7649986743927,1.22215974330902,0.81991171836853,"V29.J01N",1427
"V29.T02",1,0,8,50,50,5,9,1,20,0,0,1,1,1,0,8,47,5,1,20,30,1,0,1,9,1,1,1,0,13,0,0,0,3.83261895179749,3.8298077583313,-0.387226700782776,-0.221324443817139,"V29.J02N",1428
"V29.T04",1,0,9,29,29,5,7,0,2,1,0,1,1,1,0,11,45,5,0,0,20,1,0,1,8,1,1,1,0,13,0,1,1,3.96717238426208,3.97165536880493,0.953928709030151,-0.0611342713236809,"V29.J04N",1429
"V29.T04",1,0,8,29,29,5,7,0,2,1,0,1,1,1,0,8,45,5,0,0,20,1,0,1,8,0,1,1,0,13,0,1,1,3.96717238426208,3.97165536880493,NA,-0.781990051269531,"V29.J04N",1430
"V29.B05",1,1,8,30,30,5,7,0,0,0,0,1,1,1,1,7,25,6,0,5,25,0,0,0,6,1,1,1,0,13,0,0,0,3.9889862537384,3.98781609535217,-0.923688888549805,-0.942180216312408,"V29.J05N",1431
"V29.H04",0,1,8,40,40,3,14,2,25,0,1,1,1,1,1,10,30,12,1,15,30,1,0,1,8,1,1,1,0,13,0,0,0,4.07210540771484,4.0698070526123,-0.521342277526855,-0.461609721183777,"V29.J06N",1432
"V29.R01",1,0,8,20,40,8,6,0.5,5,1,0,1,1,1,0,7,35,2,1,4,3,0,0,1,6,0,1,1,0,13,0,0,0,3.79328012466431,2.65383219718933,NA,-0.541704773902893,"V29.P01N",1433
"V29.R01",1,1,11,20,40,8,6,0.5,5,1,0,1,1,1,1,10,35,2,1,4,3,0,0,1,6,1,1,1,0,13,0,0,0,3.79328012466431,2.65383219718933,-0.521342277526855,-0.621799886226654,"V29.P01N",1434
"V29.E04",1,1,8,10,30,0,5,0.5,2,0,0,1,1,1,1,7,25,2,1,0,15,0,0,1,3,1,1,1,0,13,0,0,0,3.9479992389679,3.98471260070801,-0.923688888549805,-0.621799886226654,"V29.P02N",1435
"NM",1,0,7,20,30,3,5,0.5,5,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,13,0,NA,0,NA,3.98471260070801,NA,-0.621799886226654,"V29.P03N",1436
"V29.H07",1,0,8,30,50,5,7,0,10,1,0,0,1,1,0,9,45,12,1,15,15,0,1,0,9,1,1,1,0,13,0,0,0,3.89778447151184,3.9073657989502,1.49039089679718,2.42181348800659,"V29.P06N",1437
"V29.R02",1,1,10,2,30,0,6,2,0,0,0,1,1,1,1,7,30,0,1,3,0.5,0,0,0,6,1,1,1,0,13,0,0,0,3.76909351348877,3.72707581520081,-1.32603549957275,-0.541704773902893,"V29.P09N",1438
"NM",1,0,9,40,40,8,6,0,4,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,13,0,NA,0,NA,3.72187423706055,NA,1.06019699573517,"V29.Q01N",1439
"V29.H02",1,0,9,50,55,0,9,0.5,2,0,0,1,1,1,0,9,45,3,1,5,45,1,0,1,9,1,1,1,0,13,0,0,0,3.96591472625732,3.93701863288879,-0.521342277526855,-0.1412293612957,"V29.Q03N",1440
"NM",1,1,11,50,55,0,9,0.5,2,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,13,0,NA,0,NA,3.93701863288879,NA,-0.461609721183777,"V29.Q03N",1441
"V29.T05",1,0,10,30,40,5,7,2,10,1,0,0,0,1,0,11,45,10,0,10,30,1,0,0,8,1,1,1,0,13,0,1,1,3.95321536064148,3.97451710700989,1.3562753200531,NA,"V29.Q04N",1442
"V29.T05",1,1,7,30,40,5,7,2,10,1,0,0,1,1,1,8,45,10,0,10,30,1,0,0,8,1,1,1,0,13,0,0,0,3.95321536064148,3.97451710700989,-0.387226700782776,-0.701894998550415,"V29.Q04N",1443
"V29.R06",1,1,8,30,40,1,7,1,5,0,0,1,1,1,1,8,45,2,0.5,5,20,0,0,1,7,1,1,1,0,13,0,0,0,3.85408139228821,3.85864996910095,-0.923688888549805,-0.701894998550415,"V29.Q05N",1444
"V29.R06",1,1,10,30,40,1,7,1,5,0,0,1,1,1,1,11,45,2,0.5,5,20,0,0,1,7,1,1,1,0,13,0,0,0,3.85408139228821,3.85864996910095,-0.253111183643341,-0.381514608860016,"V29.Q05N",1445
"V29.B06",1,1,10,30,30,0,6,1,4,0,0,1,1,1,1,10,30,4,0,4,20,0,0,1,6,1,1,1,0,13,0,0,0,3.85137510299683,3.85440468788147,-0.521342277526855,0.0990559086203575,"V29.Q07N",1446
"V29.B06",1,1,8,30,30,0,6,1,4,0,0,1,1,1,1,8,30,4,0,4,20,0,0,1,6,1,1,1,0,13,0,0,0,3.85137510299683,3.85440468788147,-0.118995629251003,0.0189608167856932,"V29.Q07N",1447
"NM",1,1,11,30,35,2,6,0,6,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,13,0,NA,0,NA,4.06566143035889,NA,-0.301419526338577,"V29.Q08N",1448
"V29.B02",1,0,10,40,40,6,10,1,5,1,0,1,1,1,0,10,40,6,1,5,40,0,0,1,10,1,1,1,0,13,0,0,0,3.83565402030945,3.83139753341675,1.22215974330902,0.81991171836853,"V29.S01N",1449
"V29.B02",1,1,7,40,40,6,10,1,5,1,0,1,1,1,1,8,40,6,1,5,40,0,0,1,10,1,1,1,0,13,0,0,0,3.83565402030945,3.83139753341675,-1.19191992282867,-0.301419526338577,"V29.S01N",1450
"V29.F04",1,1,6,25,30,6,6,0,5,0,1,1,1,1,1,7,25,2,0,5,20,0,0,1,5,1,1,1,0,13,0,0,0,3.84663343429565,3.84276008605957,-0.923688888549805,-1.02227532863617,"V29.S02N",1451
"NM",1,0,11,25,30,6,6,0,5,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,13,0,NA,0,NA,3.84276008605957,NA,2.18152809143066,"V29.S02N",1452
"V29.R04",1,0,6,15,35,7,9,3,8,0,0,1,1,1,0,6,30,3,2,6,30,0,0,1,9,1,1,1,0,13,0,0,0,3.92835903167725,3.93231892585754,-1.05780446529388,-1.02227532863617,"V29.S03N",1453
"V29.R04",1,1,7,15,35,7,9,3,8,0,0,1,1,1,1,7,30,3,2,6,30,0,0,1,9,1,1,1,0,13,0,0,0,3.92835903167725,3.93231892585754,-0.253111183643341,-1.02227532863617,"V29.S03N",1454
"V29.R04",1,0,10,15,35,7,9,3,8,0,0,1,1,1,0,9,30,3,2,6,30,0,0,1,9,1,1,1,0,13,0,1,1,3.92835903167725,3.93231892585754,1.62450635433197,2.42181348800659,"V29.S03N",1455
"V29.R05",1,0,10,10,21,6,8,1.5,10,0,0,0,1,1,0,10,50,0,1,15,40,0,0,1,7,1,1,1,0,13,0,1,1,3.95041155815125,3.94672679901123,1.22215974330902,1.06019699573517,"V29.S04N",1456
"NM",1,1,7,18,45,3,10,2,10,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,13,0,NA,0,NA,3.76311373710632,NA,-1.02227532863617,"V29.S05N",1457
"NM",1,1,6,18,45,3,10,2,10,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,13,0,NA,0,NA,3.76311373710632,NA,-1.02227532863617,"V29.S05N",1458
"V29.H06",1,0,8,18,45,3,10,2,10,1,0,1,1,1,0,10,40,3,1,10,40,1,0,1,9,1,1,1,0,13,0,1,1,3.76343417167664,3.76311373710632,1.22215974330902,0.81991171836853,"V29.S05N",1459
"V29.H06",1,1,10,18,45,3,10,2,10,1,0,1,1,1,1,8,40,3,1,10,40,1,0,1,9,1,1,1,0,13,0,0,0,3.76343417167664,3.76311373710632,-0.923688888549805,-0.221324443817139,"V29.S05N",1460
"V29.R08",1,1,8,20,50,4,10,2,10,0,1,1,1,1,1,11,45,0,1,10,1,0,0,1,8,1,1,1,0,13,0,0,0,4.09215211868286,4.07011699676514,-0.118995629251003,-0.381514608860016,"V29.S06N",1461
"V30.S05",1,0,11,35,35,3,5,2,15,1,0,1,1,1,0,10,40,10,3,10,30,0,0,1,7,1,1,1,0,13,0,1,1,2.47472500801086,2.48003458976746,2.29508399963379,2.66209864616394,"V30.C01N",1462
"V30.S03",1,1,10,30,40,0,3,1,3,0,1,0,1,1,1,9,12,7,1,4,40,0,0,1,3,1,1,1,0,13,0,0,0,2.52952122688293,2.51775431632996,-1.19191992282867,-0.701894998550415,"V30.F01N",1463
"V30.P04",1,1,10,40,40,5,8,0,15,0,0,0,1,1,1,10,40,10,1,15,40,0,0,0,8,1,1,1,0,13,0,0,0,2.49861478805542,2.5019383430481,-0.118995629251003,0.499531358480453,"V30.F03N",1464
"V30.G01",1,0,10,20,60,0,10,0.5,7,0,0,1,1,1,0,7,50,2,6,10,30,0,0,1,10,1,1,1,0,13,0,1,1,2.19570899009705,2.20089483261108,1.49039089679718,1.14029204845428,"V30.J02N",1465
"V30.G01",1,1,7,20,60,0,10,0.5,7,0,0,1,1,1,1,6,50,2,6,10,30,0,0,1,10,1,1,1,0,13,0,0,0,2.19570899009705,2.20089483261108,-0.118995629251003,-1.18246555328369,"V30.J02N",1466
"V30.P01",1,0,11,30,50,5,9,1,6,0,0,1,1,1,0,10,60,10,1,10,60,0,0,1,10,1,1,1,0,13,0,0,0,2.31230139732361,2.2400963306427,1.3562753200531,0.81991171836853,"V30.J03N",1467
"V30.P01",1,1,7,30,50,5,9,1,6,0,0,1,1,1,1,7,60,10,1,10,60,0,0,1,10,0,1,1,0,13,0,0,0,2.31230139732361,2.2400963306427,NA,-1.02227532863617,"V30.J03N",1468
"NM",1,1,7,35,35,0,6,1,3,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,13,0,NA,0,NA,2.25511002540588,NA,-0.701894998550415,"V30.J05N",1469
"V30.G03",1,0,6,55,60,2,5,1,3,0,1,1,0,1,0,6,50,1,2,0,40,0,0,1,5,1,1,1,0,13,0,0,0,3.00550889968872,2.93454694747925,-0.65545779466629,NA,"V30.K03N",1470
